dataset_base,imputed_file,original_file,method,missing_rate,n,rmse,nrmse,nrmse_mode,wd,jsd,js_distance,bins_mode,bins_used
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1018,13356027.103803225,0.018954390605946093,range,1644125.3430255405,0.009403767155393455,0.09697302282281117,fd,167
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1018,25742918.14498212,0.03653341836345506,range,2820871.8526148377,0.593853219174074,0.770618724904913,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1018,8151255.6968835555,0.011567967271021684,range,1520386.7326678738,0.014510872446684054,0.12046108270592645,fd,169
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1018,9963780.549353056,0.01414023698638553,range,3017337.8888821835,0.03851558920184247,0.1962538896476767,fd,203
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1018,11735251.78449944,0.016654244892868514,range,4568281.134718132,0.07717555552485214,0.277804887510735,fd,271
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1018,24802555.118578494,0.035198889167361386,range,6720165.972599596,0.6184226089762899,0.7863985051971359,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1018,8877949.94174302,0.012599265460304114,range,604010.7409563173,0.0021057580103070513,0.045888538986407615,fd,154
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1018,10769106.284477314,0.015283126142714001,range,1413017.7111779037,0.007137633820142208,0.0844845182275558,fd,169
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1018,12456385.958397321,0.01767765243053849,range,2449164.282953338,0.01254044420702222,0.11198412479910812,fd,188
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1018,25958178.738759182,0.03683890841261471,range,3339374.107104376,0.5984894981208386,0.7736210300404447,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1018,8341030.209676719,0.011837288395827612,range,920960.5689167295,0.004645777558125265,0.06815994100734878,fd,164
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1018,10703133.197853224,0.015189499524286668,range,1787725.7401707615,0.00854936923181085,0.09246279917789019,fd,183
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1018,11600672.893047564,0.01646325539755911,range,3401381.677855299,0.02626997243092062,0.1620801420005567,fd,234
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1018,24899146.49960469,0.03533596816180405,range,4813946.142926034,0.6178604161395368,0.7860409761199074,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1018,10715723.568300981,0.015207367322658564,range,362137.86404536903,0.07089925531254701,0.266269140743998,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1018,14516886.257536791,0.02060183993105928,range,661631.5116736788,0.06920079373301426,0.26306043741508195,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1018,16861714.045765594,0.023929534720560672,range,1215750.1616695693,0.23061300923625222,0.48022183336063784,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1018,28416732.55775122,0.04032799907174086,range,2033416.8357694491,0.6754363741261905,0.8218493621863988,fd,147
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,ARIMA,,1227,16266867.92469467,0.043454523154501164,range,2733397.7545245243,0.002939076115805911,0.054213246682023306,fd,36
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,ARIMA,,1227,25735765.609407824,0.06874927784193086,range,4950283.970061622,0.006815352338263544,0.0825551472548111,fd,39
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,ARIMA,,1227,34627272.97123692,0.09250161998435791,range,6304234.389566432,0.01088450969794089,0.10432885362132995,fd,42
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,ARIMA,,1227,41223231.71044881,0.11012174471187808,range,7330536.2640602095,0.015120837014064435,0.12296681265310748,fd,45
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,HoltWinters,,1227,16182221.49127408,0.043228402771766816,range,1534875.6089175153,0.0021218442628230367,0.046063480793607385,fd,36
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,HoltWinters,,1227,24961579.696648266,0.06668115508912807,range,3565454.141228375,0.00454277829283144,0.06740013570336072,fd,37
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,HoltWinters,,1227,34627707.74573383,0.0925027814198924,range,5570022.385096842,0.05550905559480177,0.2356035984334742,fd,39
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,HoltWinters,,1227,46213164.1792769,0.12345160864203951,range,3658575.732520613,0.19653146931436083,0.4433186994864539,fd,38
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,KNN_Sklearn,,1227,15568607.876120612,0.041589225078123376,range,3704945.0287441085,0.012862445275747815,0.11341272096086848,fd,37
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,KNN_Sklearn,,1227,23977884.56265352,0.06405335954944386,range,7822472.1984241195,0.03468421712352466,0.18623699182365638,fd,47
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,KNN_Sklearn,,1227,30150127.290706396,0.08054158984571397,range,11833250.572160348,0.07942254427886347,0.28182005655890335,fd,63
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,KNN_Sklearn,,1227,36083038.9718682,0.09639048277434425,range,16208547.336361881,0.15451102127064223,0.3930788995489865,fd,88
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Kalman,,1227,24482997.1653895,0.06540269289332008,range,1398331.2623333908,0.3277535131437559,0.572497609727548,fd,40
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Kalman,,1227,39967169.15987896,0.1067663600465622,range,4052237.410442363,0.4800677836662163,0.69286923994807,fd,50
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Kalman,,1227,70050239.01976101,0.1871288159192257,range,8886301.078437312,0.5719591245730341,0.7562797925192991,fd,161
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Kalman,,1227,86194198.76092902,0.23025500810481125,range,13438379.826162556,0.30206941439654456,0.5496084191463451,fd,127
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,LOCF,,1227,26157447.159534957,0.0698757375125112,range,1516892.8647106767,0.0014175865884047702,0.03765085109801331,fd,33
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,LOCF,,1227,40074189.109756745,0.1070522479575901,range,2902737.6894865525,0.001188801610317966,0.034479002455378056,fd,33
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,LOCF,,1227,48318623.51261194,0.1290760307357589,range,3346754.987775061,0.0028178613359354536,0.05308353168295657,fd,33
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,LOCF,,1227,54100422.55871595,0.1445212486896211,range,1649582.8370008154,0.00407885796662444,0.06386593745201302,fd,33
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_Linear_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Linear,,1227,23292534.992469277,0.06222254989977016,range,1626154.2212713934,0.0006336863925159239,0.02517312838158825,fd,33
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_Linear_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Linear,,1227,32677370.025692225,0.08729274369124124,range,2251874.4860092364,0.0029360746709740934,0.05418555777118192,fd,35
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Linear,,1227,40794969.11300087,0.10897770475021117,range,3468758.3640858466,0.004316291229152176,0.0656984872668479,fd,34
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Linear,,1227,47323666.51862545,0.1264181508087151,range,2607529.687476229,0.005251941264971802,0.0724702784938198,fd,36
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Mean,,1227,15568607.876120612,0.041589225078123376,range,3704945.0287441085,0.012862445275747815,0.11341272096086848,fd,37
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Mean,,1227,23977884.56265352,0.06405335954944386,range,7822472.1984241195,0.03468421712352466,0.18623699182365638,fd,47
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Mean,,1227,30150127.290706396,0.08054158984571397,range,11833250.572160348,0.07942254427886347,0.28182005655890335,fd,63
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Mean,,1227,36083038.9718682,0.09639048277434425,range,16208547.336361881,0.15451102127064223,0.3930788995489865,fd,88
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,16919808.050758794,0.04519875578477187,range,1913612.1914613922,0.0022515249960879035,0.04745023704985997,fd,36
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,25061140.734148476,0.06694711762287257,range,4404388.956449883,0.006170558692217293,0.07855290377966491,fd,39
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,33518551.852839395,0.0895398360850647,range,5911711.361505324,0.009294367220826983,0.09640729858691707,fd,42
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,40260980.5923285,0.10755123367764721,range,7071480.197837707,0.012768543350913788,0.11299797941075666,fd,43
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,15963193.633632915,0.04264330236058687,range,2777173.5159915676,0.0041523406649173755,0.06443865815577925,fd,37
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,24765625.619554847,0.06615769285781874,range,6246110.961558933,0.013901938810013906,0.11790648332476847,fd,46
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,31536839.920871433,0.08424598680615569,range,6988575.329052232,0.01164957295820085,0.10793318747355167,fd,44
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,37610918.518325515,0.10047198619812424,range,14044437.39790176,0.08240892807243486,0.2870695526739728,fd,87
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,36067043.039408624,0.09634775201506961,range,3856354.782291896,0.22890458366839145,0.47843973880562163,fd,65
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,46974530.53455389,0.12548548584984645,range,5226748.412015757,0.28498047930117554,0.5338356294789395,fd,65
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,57960177.69744599,0.15483201163569682,range,8028216.822032506,0.36069767949357745,0.6005811181627153,fd,64
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,74923725.4307236,0.200147611489996,range,11023494.963570131,0.5473891107048902,0.7398574935113452,fd,83
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,12939814.342159923,0.03805877794987099,range,2489132.1934418892,0.007552894640185116,0.08690739117120658,fd,49
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,18966475.29983966,0.05578448444785184,range,4304961.001151334,0.011803269025179586,0.10864285077804055,fd,54
